"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-02","0.02",",,S","80","H,,S","86",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-03","0.00",",,S","80","H,,S","86",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-04","0.42",",,S","78","H,,S","87",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-05","0.59",",,S","80","H,,S","87",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-06","0.18",",,S","79","H,,S","89",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-07","3.27",",,S","79","H,,S","87",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-08","0.00",",,S","81","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-09","0.50",",,S","75","H,,S","78",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-10","0.10",",,S","78","H,,S",,,"72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-11","0.66",",,S","76","H,,S","80",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-12","0.00",",,S","78","H,,S","85",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-13","0.00",",,S","79","H,,S","88",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-14","0.20",",,S","79","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-15","0.27",",,S","77","H,,S","81",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-16","0.00",",,S","80","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-17","0.00",",,S","80","H,,S","87",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-18","0.00",",,S","76","H,,S","79",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-19","0.00",",,S","80","H,,S","87",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-20","0.01",",,S","82","H,,S","89",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-21","0.01",",,S","83","H,,S","92",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-22","0.00",",,S","83","H,,S","91",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-23","0.00",",,S","80","H,,S","89",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-24","0.00",",,S","79","H,,S","88",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-25","0.00",",,S","79","H,,S","89",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-26","0.00",",,S","79","H,,S",,,,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-27","0.00",",,S","79","H,,S","88",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-28","0.00",",,S","81","H,,S","89",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-29","0.00",",,S","79","H,,S","83",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-30","0.00",",,S","81","H,,S","91",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-01-31","0.00",",,S","82","H,,S","92",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-01","0.03",",,S","80","H,,S","88",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-02","0.01",",,S","82","H,,S","90",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-03","0.00",",,S","80","H,,S","87",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-04","0.00",",,S","80","H,,S","88",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-05","0.00",",,S","80","H,,S","89",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-06","0.00",",,S","81","H,,S","90",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-07","0.12",",,S","80","H,,S","87",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-08","0.01",",,S","80","H,,S","89",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-09","0.00",",,S","79","H,,S","89",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-10","0.00",",,S","81","H,,S",,,"71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-14","0.00",",,S","83","H,,S","93",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-15","0.00",",,S","83","H,,S","94",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-16","0.00",",,S","82","H,,S","93",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-17","0.00",",,S","83","H,,S","94",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-18","0.00",",,S","83","H,,S","93",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-19","0.00",",,S","83","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-22","0.00",",,S","85","H,,S","95",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-23","0.00",",,S","85","H,,S","94",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-24","0.00",",,S","85","H,,S","96",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-25","0.00",",,S","84","H,,S","96",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-26","0.00",",,S","85","H,,S","97",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-27","0.00",",,S","83","H,,S","96",",,S","70",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-02-28","0.00",",,S","83","H,,S","98",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-01","0.00",",,S","84","H,,S","96",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-02","0.00",",,S","83","H,,S","95",",,S","67",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-03","0.00",",,S","83","H,,S","95",",,S","69",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-04","0.00",",,S","85","H,,S","96",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-05","0.00",",,S","84","H,,S","94",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-06","0.00",",,S","81","H,,S",,,,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-07","0.40",",,S","83","H,,S","94",",,S","71",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-08","0.02",",,S","82","H,,S","95",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-09","0.03",",,S","83","H,,S","94",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-10","0.00",",,S","81","H,,S","94",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-11","0.41",",,S","81","H,,S","90",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-12","0.00",",,S","84","H,,S","94",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-13","0.00",",,S","86","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-14","0.00",",,S","84","H,,S","94",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-15","0.00",",,S","86","H,,S","95",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-16","0.00",",,S","85","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-17","0.00",",,S","85","H,,S","96",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-18","0.00",",,S","84","H,,S","95",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-19","0.00",",,S","83","H,,S","92",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-20","0.00",",,S","81","H,,S","95",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-21","1.20",",,S","81","H,,S","94",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-22","0.00",",,S","83","H,,S","94",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-23","0.00",",,S","83","H,,S","95",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-24","0.21",",,S","80","H,,S","89",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-25","0.00",",,S","79","H,,S","86",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-26","0.00",",,S","83","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-27","0.00",",,S","80","H,,S","92",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-28","0.02",",,S","79","H,,S","95",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-29","0.17",",,S","82","H,,S","94",",,S","72",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-30","0.14",",,S","83","H,,S",,,"73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-03-31","0.00",",,S","83","H,,S","93",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-01","0.00",",,S","85","H,,S",,,"77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-02","0.00",",,S","85","H,,S","94",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-03","0.00",",,S","83","H,,S","93",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-04","0.00",",,S","83","H,,S","94",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-05","0.00",",,S","86","H,,S","96",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-06","0.00",",,S","86","H,,S","97",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-07","0.00",",,S","83","H,,S",,,,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-08","0.31",",,S","83","H,,S",,,,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-09","0.00",",,S","84","H,,S","94",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-10","0.03",",,S","80","H,,S","93",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-11","0.13",",,S","81","H,,S","94",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-12","2.04",",,S","79","H,,S","92",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-13","0.42",",,S","80","H,,S","91",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-14","0.71",",,S","79","H,,S","90",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-15","1.76",",,S","78","H,,S","91",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-16","0.56",",,S","82","H,,S","92",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-17","0.02",",,S","82","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-18","0.00",",,S","79","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-19","0.00",",,S","84","H,,S","91",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-20","0.00",",,S","84","H,,S","92",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-21","0.00",",,S","83","H,,S",,,"77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-22","0.00",",,S","84","H,,S","94",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-23","0.00",",,S","83","H,,S","91",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-24","0.00",",,S","84","H,,S","94",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-25","0.00",",,S","84","H,,S","94",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-26","0.00",",,S","85","H,,S","94",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-27","0.00",",,S","85","H,,S","95",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-28","0.00",",,S","85","H,,S","94",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-29","0.00",",,S","85","H,,S","93",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-04-30","0.00",",,S","81","H,,S","92",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-01","0.53",",,S","83","H,,S","90",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-02","0.63",",,S","81","H,,S","94",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-03","0.69",",,S","79","H,,S","92",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-04","2.48",",,S","81","H,,S","91",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-05","0.75",",,S","82","H,,S","90",",,S","73",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-06","0.00",",,S","80","H,,S","92",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-07","0.76",",,S","79","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-08","1.72",",,S","84","H,,S","93",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-09","0.00",",,S","81","H,,S",,,,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-10","0.81",",,S","81","H,,S","92",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-11","0.00",",,S","83","H,,S","92",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-12","0.00",",,S","81","H,,S","89",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-13","0.05",",,S","79","H,,S","87",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-14","2.35",",,S","79","H,,S","87",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-15","0.50",",,S","82","H,,S","87",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-16","0.33",",,S","82","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-17","0.00",",,S","85","H,,S","94",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-18","0.00",",,S","85","H,,S","92",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-19","0.01",",,S","84","H,,S","93",",,S","80",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-20","0.30",",,S","81","H,,S","90",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-21","0.02",",,S","79","H,,S","87",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-22","0.20",",,S","82","H,,S","89",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-23","0.89",",,S","79","H,,S","83",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-24","0.28",",,S","79","H,,S","84",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-25","2.93",",,S","78","H,,S","80",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-26","1.67",",,S","77","H,,S","83",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-27","0.82",",,S","80","H,,S","88",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-28","0.30",",,S","82","H,,S","90",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-29","0.00",",,S","83","H,,S","89",",,S","79",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-30","0.00",",,S","83","H,,S","90",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-05-31","0.00",",,S","83","H,,S","90",",,S","79",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-01","0.06",",,S","83","H,,S","90",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-02","0.00",",,S","83","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-03","0.03",",,S","81","H,,S","87",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-04","1.13",",,S","80","H,,S","87",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-05","1.99",",,S","78","H,,S","87",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-06","1.01",",,S","81","H,,S","88",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-07","0.00",",,S","83","H,,S","90",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-08","0.00",",,S","79","H,,S","86",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-09","1.44",",,S","80","H,,S","89",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-10","0.42",",,S","81","H,,S","88",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-11","0.02",",,S","82","H,,S","90",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-12","0.00",",,S","81","H,,S","89",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-13","0.25",",,S","81","H,,S","88",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-14","1.73",",,S","79","H,,S","84",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-15","0.02",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-16","0.11",",,S","81","H,,S",,,"77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-17","0.07",",,S","83","H,,S","89",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-18","0.00",",,S","85","H,,S","90",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-19","0.00",",,S","84","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-20","0.00",",,S","83","H,,S","91",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-21","0.00",",,S","84","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-22","0.00",",,S","83","H,,S","89",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-23","0.00",",,S","83","H,,S","91",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-24","0.18",",,S","81","H,,S","88",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-25","0.00",",,S","83","H,,S","90",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-26","0.00",",,S","82","H,,S",,,"78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-27","0.00",",,S","82","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-28","0.00",",,S","82","H,,S","91",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-29","0.00",",,S","82","H,,S","90",",,S","74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-06-30","0.00",",,S","82","H,,S","89",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-01","0.01",",,S","80","H,,S","88",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-02","0.10",",,S","80","H,,S",,,"76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-03","0.00",",,S","82","H,,S","90",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-04","0.24",",,S","81","H,,S","93",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-05","0.41",",,S","83","H,,S","94",",,S","75",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-06","0.01",",,S","82","H,,S","91",",,S","78",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-07","0.00",",,S","81","H,,S","89",",,S","76",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-08","0.37",",,S","82","H,,S","91",",,S","77",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-09","0.00",",,S","78","H,,S","86",",,S",,
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-10","1.34",",,S","78","H,,S",,,"74",",,S"
"CEM00043441","KURUNEGALA, CE","7.467","80.367","116.0","2021-07-11","0.12",",,S","82","H,,S",,,"74",",,S"
