Region,Current Date,Next Date,HCHO reading,new_covid_patients,total_covid_patients,lockdown_status,covid_range_status,Month
"Deniyaya, Matara",2023-09-24,2023-09-25,7.055894468097019e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-09-25,2023-09-26,6.729614205860716e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-09-26,2023-09-27,6.947134380684919e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-09-27,2023-09-28,6.947134380684919e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-09-28,2023-09-29,6.947134380684919e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-09-29,2023-09-30,6.947134380684919e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-09-30,2023-10-01,6.947134380684919e-05,0,672039,After,After,9
"Deniyaya, Matara",2023-10-01,2023-10-02,6.947134380684919e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-02,2023-10-03,6.947134380684919e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-03,2023-10-04,6.947134380684919e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-04,2023-10-05,6.947134380684919e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-05,2023-10-06,6.947134380684919e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-06,2023-10-07,6.947134380684919e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-07,2023-10-08,0.0002079933903549,0,672039,After,After,10
"Deniyaya, Matara",2023-10-08,2023-10-09,0.0001041018554438,0,672039,After,After,10
"Deniyaya, Matara",2023-10-09,2023-10-10,0.0001041018554438,0,672039,After,After,10
"Deniyaya, Matara",2023-10-10,2023-10-11,0.0001041018554438,0,672039,After,After,10
"Deniyaya, Matara",2023-10-11,2023-10-12,0.0001041018554438,0,672039,After,After,10
"Deniyaya, Matara",2023-10-12,2023-10-13,0.0001122473023351,0,672039,After,After,10
"Deniyaya, Matara",2023-10-13,2023-10-14,0.0001122473023351,0,672039,After,After,10
"Deniyaya, Matara",2023-10-14,2023-10-15,0.0001376447662067,0,672039,After,After,10
"Deniyaya, Matara",2023-10-15,2023-10-16,0.0001376447662067,0,672039,After,After,10
"Deniyaya, Matara",2023-10-16,2023-10-17,4.771259924672508e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-17,2023-10-18,0.00010766737722,0,672039,After,After,10
"Deniyaya, Matara",2023-10-18,2023-10-19,0.0001278529948008,0,672039,After,After,10
"Deniyaya, Matara",2023-10-19,2023-10-20,0.0001278529948008,0,672039,After,After,10
"Deniyaya, Matara",2023-10-20,2023-10-21,-3.600144853980223e-07,0,672039,After,After,10
"Deniyaya, Matara",2023-10-21,2023-10-22,8.511532503874231e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-22,2023-10-23,8.511532503874231e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-23,2023-10-24,8.511532503874231e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-24,2023-10-25,8.511532503874231e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-25,2023-10-26,8.511532503874231e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-26,2023-10-27,-1.54619333695409e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-27,2023-10-28,0.0001646177020159,0,672039,After,After,10
"Deniyaya, Matara",2023-10-28,2023-10-29,0.0001845578806959,0,672039,After,After,10
"Deniyaya, Matara",2023-10-29,2023-10-30,9.817660407641434e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-10-30,2023-10-31,0.0001100181707097,0,672039,After,After,10
"Deniyaya, Matara",2023-10-31,2023-11-01,4.326112640784534e-05,0,672039,After,After,10
"Deniyaya, Matara",2023-11-01,2023-11-02,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-02,2023-11-03,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-03,2023-11-04,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-04,2023-11-05,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-05,2023-11-06,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-06,2023-11-07,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-07,2023-11-08,7.633507588873306e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-08,2023-11-09,0.0002117989562766,0,672039,After,After,11
"Deniyaya, Matara",2023-11-09,2023-11-10,9.977598403585805e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-10,2023-11-11,-6.789071314300927e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-11,2023-11-12,8.247477091032861e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-12,2023-11-13,8.917199506296546e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-13,2023-11-14,8.917199506296546e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-14,2023-11-15,8.917199506296546e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-15,2023-11-16,-1.8007558609338862e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-16,2023-11-17,9.473118075529136e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-17,2023-11-18,3.46532396208114e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-18,2023-11-19,-3.359668048079802e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-19,2023-11-20,6.420003731433305e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-20,2023-11-21,5.9405907008403406e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-21,2023-11-22,5.168483994558338e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-22,2023-11-23,4.520335874957043e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-23,2023-11-24,0.0001390543799269,0,672039,After,After,11
"Deniyaya, Matara",2023-11-24,2023-11-25,5.5847053585020944e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-25,2023-11-26,9.717686430566911e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-26,2023-11-27,8.900176918972284e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-27,2023-11-28,0.0001094852073353,0,672039,After,After,11
"Deniyaya, Matara",2023-11-28,2023-11-29,6.652394359132338e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-29,2023-11-30,6.652394359132338e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-11-30,2023-12-01,6.652394359132338e-05,0,672039,After,After,11
"Deniyaya, Matara",2023-12-01,2023-12-02,5.331712425629823e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-02,2023-12-03,0.0002280575611766,0,672039,After,After,12
"Deniyaya, Matara",2023-12-03,2023-12-04,8.022151283080816e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-04,2023-12-05,7.999618702285612e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-05,2023-12-06,7.999618702285612e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-06,2023-12-07,7.999618702285612e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-07,2023-12-08,0.0001833126720592,0,672039,After,After,12
"Deniyaya, Matara",2023-12-08,2023-12-09,0.0001001282100897,0,672039,After,After,12
"Deniyaya, Matara",2023-12-09,2023-12-10,0.0001007278800157,0,672039,After,After,12
"Deniyaya, Matara",2023-12-10,2023-12-11,0.0001089872100651,0,672039,After,After,12
"Deniyaya, Matara",2023-12-11,2023-12-12,9.172827110939618e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-12,2023-12-13,0.0001246528290138,0,672039,After,After,12
"Deniyaya, Matara",2023-12-13,2023-12-14,-1.161305319806964e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-14,2023-12-15,0.000115775458988,0,672039,After,After,12
"Deniyaya, Matara",2023-12-15,2023-12-16,0.000115775458988,0,672039,After,After,12
"Deniyaya, Matara",2023-12-16,2023-12-17,0.0001124498988539,0,672039,After,After,12
"Deniyaya, Matara",2023-12-17,2023-12-18,0.0001124498988539,0,672039,After,After,12
"Deniyaya, Matara",2023-12-18,2023-12-19,0.000114995404612,0,672039,After,After,12
"Deniyaya, Matara",2023-12-19,2023-12-20,1.1028121148346528e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-20,2023-12-21,0.0001282711591571,0,672039,After,After,12
"Deniyaya, Matara",2023-12-21,2023-12-22,2.168823721318748e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-22,2023-12-23,9.321042409510864e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-23,2023-12-24,5.3081248336759565e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-24,2023-12-25,6.343488840490688e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-25,2023-12-26,7.16594721727925e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-26,2023-12-27,5.91728579519819e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-27,2023-12-28,0.000227705836447,0,672039,After,After,12
"Deniyaya, Matara",2023-12-28,2023-12-29,8.176997370932738e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-29,2023-12-30,8.176997370932738e-05,0,672039,After,After,12
"Deniyaya, Matara",2023-12-30,2023-12-31,0.0001161015238442,0,672039,After,After,12
"Deniyaya, Matara",2023-12-31,2024-01-01,7.565986932614558e-05,0,672039,After,After,12
Nuwara Eliya Proper,2019-01-01,2019-01-02,0.0001908293886956,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-02,2019-01-03,0.0001908293886956,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-03,2019-01-04,0.0001908293886956,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-04,2019-01-05,5.0976259171277377e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-05,2019-01-06,6.456645496655256e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-06,2019-01-07,8.982348709518115e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-07,2019-01-08,4.097797651418246e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-08,2019-01-09,8.743471328855871e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-09,2019-01-10,8.743471328855871e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-10,2019-01-11,8.743471328855871e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-11,2019-01-12,3.914670787137749e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-12,2019-01-13,7.938671238569517e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-13,2019-01-14,7.938671238569517e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-14,2019-01-15,4.211950727039948e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-15,2019-01-16,4.27055256923008e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-16,2019-01-17,7.014316340960892e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-17,2019-01-18,0.0001077155480912,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-18,2019-01-19,2.1021983917616697e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-19,2019-01-20,3.5177822608346057e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-20,2019-01-21,8.95718212363389e-06,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-21,2019-01-22,0.0001169623557084,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-22,2019-01-23,0.0001423180803672,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-23,2019-01-24,5.387086215710865e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-24,2019-01-25,5.8914353326833725e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-25,2019-01-26,6.913021847357564e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-26,2019-01-27,6.913021847357564e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-27,2019-01-28,0.0001509017772374,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-28,2019-01-29,0.0001509017772374,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-29,2019-01-30,0.0001841569476548,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-30,2019-01-31,3.054402387193301e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-01-31,2019-02-01,3.6008610393953005e-05,0,0,Before,Before,1
Nuwara Eliya Proper,2019-02-01,2019-02-02,7.778077086008773e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-02,2019-02-03,8.233735190792781e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-03,2019-02-04,8.390540654476034e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-04,2019-02-05,8.492324610150812e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-05,2019-02-06,8.46510104907485e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-06,2019-02-07,8.722001248937003e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-07,2019-02-08,8.962996522611401e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-08,2019-02-09,6.902842232093944e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-09,2019-02-10,8.638939999296547e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-10,2019-02-11,5.539429507152505e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-11,2019-02-12,8.724453616139429e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-12,2019-02-13,8.724453616139429e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-13,2019-02-14,7.972334424266592e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-14,2019-02-15,9.180802768591428e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-15,2019-02-16,9.180802768591428e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-16,2019-02-17,9.087229119148573e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-17,2019-02-18,9.523793539610252e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-18,2019-02-19,0.0001733092446862,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-19,2019-02-20,0.0002395688257623,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-20,2019-02-21,0.0001075724904002,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-21,2019-02-22,-7.767660943011708e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-22,2019-02-23,-2.5037994831152824e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-23,2019-02-24,0.0001895221819805,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-24,2019-02-25,0.0002737589225376,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-25,2019-02-26,0.0001169778453618,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-26,2019-02-27,0.000103386576124,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-27,2019-02-28,0.0001002188960498,0,0,Before,Before,2
Nuwara Eliya Proper,2019-02-28,2019-03-01,9.422332093519631e-05,0,0,Before,Before,2
Nuwara Eliya Proper,2019-03-01,2019-03-02,9.91217284016012e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-02,2019-03-03,0.0001235405797752,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-03,2019-03-04,0.0001081944723118,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-04,2019-03-05,0.0001081944723118,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-05,2019-03-06,0.0001477264081287,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-06,2019-03-07,6.384192250393643e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-07,2019-03-08,0.0001673222246266,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-08,2019-03-09,8.084443465562647e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-09,2019-03-10,0.000111229246162,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-10,2019-03-11,6.543632959168698e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-11,2019-03-12,6.152930957380892e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-12,2019-03-13,0.0002626515739848,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-13,2019-03-14,0.0001208520742617,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-14,2019-03-15,9.745691103711994e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-15,2019-03-16,0.0001547611296419,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-16,2019-03-17,0.0001265224542416,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-17,2019-03-18,0.000124036129937,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-18,2019-03-19,0.000124036129937,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-19,2019-03-20,3.81896059352209e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-20,2019-03-21,-4.17166297978817e-06,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-21,2019-03-22,0.0001029883450763,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-22,2019-03-23,6.845485111101992e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-23,2019-03-24,0.0001184572953092,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-24,2019-03-25,0.0002337061979083,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-25,2019-03-26,5.820339193343703e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-26,2019-03-27,8.722993536189284e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-27,2019-03-28,9.746027246583777e-05,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-28,2019-03-29,0.0001692817181159,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-29,2019-03-30,0.0001940701991971,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-30,2019-03-31,0.000199954111486,0,0,Before,Before,3
Nuwara Eliya Proper,2019-03-31,2019-04-01,0.0001030857769564,0,0,Before,Before,3
Nuwara Eliya Proper,2019-04-01,2019-04-02,0.0001345494559591,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-02,2019-04-03,0.000144982511753,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-03,2019-04-04,0.0001425276102801,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-04,2019-04-05,0.0001196842667319,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-05,2019-04-06,0.0001217579127032,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-06,2019-04-07,0.0001029167153844,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-07,2019-04-08,0.0001207365200426,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-08,2019-04-09,6.757815417269227e-05,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-09,2019-04-10,0.0001208296428504,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-10,2019-04-11,0.0001235251125448,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-11,2019-04-12,-3.0204162612790245e-05,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-12,2019-04-13,0.0001408357462238,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-13,2019-04-14,0.0001905907485365,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-14,2019-04-15,0.0001138138724304,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-15,2019-04-16,0.000113208701868,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-16,2019-04-17,0.000113208701868,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-17,2019-04-18,0.000113208701868,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-18,2019-04-19,0.0001169596566647,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-19,2019-04-20,-5.74071960045633e-05,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-20,2019-04-21,0.0001142978800134,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-21,2019-04-22,0.0001167106710083,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-22,2019-04-23,0.0001024999823835,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-23,2019-04-24,0.0001742585006953,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-24,2019-04-25,-4.44070437953798e-05,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-25,2019-04-26,-4.44070437953798e-05,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-26,2019-04-27,7.111501928962651e-05,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-27,2019-04-28,0.0001140078898387,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-28,2019-04-29,0.0001093271878134,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-29,2019-04-30,0.0001039673467192,0,0,Before,Before,4
Nuwara Eliya Proper,2019-04-30,2019-05-01,0.0001040224448294,0,0,Before,Before,4
Nuwara Eliya Proper,2019-05-01,2019-05-02,0.0001203378887073,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-02,2019-05-03,0.0001336923031109,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-03,2019-05-04,9.975531540649902e-05,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-04,2019-05-05,7.002533500214887e-05,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-05,2019-05-06,4.388346007494007e-05,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-06,2019-05-07,0.0001055412390811,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-07,2019-05-08,0.0001036462577021,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-08,2019-05-09,5.81859056799875e-05,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-09,2019-05-10,0.0002151863254373,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-10,2019-05-11,0.0001520700378357,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-11,2019-05-12,8.896596670445717e-05,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-12,2019-05-13,0.0001073901965952,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-13,2019-05-14,0.0001024960464811,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-14,2019-05-15,0.0002790974952239,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-15,2019-05-16,0.0002221362230624,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-16,2019-05-17,0.0001343666372122,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-17,2019-05-18,0.0001189016572838,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-18,2019-05-19,0.0001189016572838,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-19,2019-05-20,0.0002702439378481,0,0,Before,Before,5
Nuwara Eliya Proper,2019-05-20,2019-05-21,8.031848961353504e-05,0,0,Before,Before,5
